ligand,receptor,pathway,function,mean_score,max_score,total_score,n_interactions,pct_edges,causal_score,inverse_importance
NPNT,ITGA8,ligand,functional,0.044748324908011713,100.0,4083.195151206253,91248,96.548513384827,0.07693448718020705,0.5180522203445435
B2M,LILRB2,ecm,functional,0.23038052019697397,27.320691845324525,9393.30494999122,40773,43.14146651148027,0.39608649517269856,0.5180522203445435
PRG4,CD44,ligand,functional,0.25819300346143353,36.49834706887787,18877.78144808271,73115,77.36218389588403,0.4439036847894699,0.5180522203445435
VIM,CD44,ecm,functional,0.6347816871113838,13.504234326936261,29313.583529116593,46179,48.86149613797482,1.091361602243066,0.5180522203445435
CCL18,ACKR1,ligand,functional,0.287614571824805,30.32154298170859,20632.31892442421,71736,75.9030790392551,0.4944873273889747,0.5180522203445435
CXCL5,ACKR1,ligand,functional,0.03295557999504635,29.25467624699185,2534.2181904590743,76898,81.36493492752089,0.05665956551127216,0.5180522203445435
RETN,TLR4,ligand,functional,0.04060889013631289,85.1986167434356,3565.663598418954,87805,92.90551264416463,0.06981767795815842,0.5180522203445435
ANGPTL1,LILRB3,ligand,functional,0.06485885042834805,95.02026997842117,5749.47765507134,88646,93.79536556978097,0.11150992594829676,0.5180522203445435
ANGPTL4,CDH11,ligand,functional,0.11719923948166076,60.24956247501319,9613.502016962188,82027,86.79187387578034,0.20149722712452883,0.5180522203445435
LGALS9,PTPRC,ligand,functional,0.14407534009304762,64.10519551743816,11840.543674866933,82183,86.95693577399217,0.24770452141300167,0.5180522203445435
UNC5A,ADGRL3,cell_surface_ligand,functional,0.00948490131148764,100.0,883.0537970008108,93101,98.50915247063803,0.016307113614961864,0.5180522203445435
FLRT1,UNC5A,ligand,functional,0.004957279168188325,100.0,463.83773992987693,93567,99.0022219870913,0.0085229051902546,0.5180522203445435
FLRT3,UNC5A,ligand,functional,0.0045801587221369604,81.34964889190445,428.92728416940423,93649,99.08898529256163,0.007874533029245772,0.5180522203445435
LRRC4C,PTPRF,cell_surface_ligand,functional,0.036246024121211355,97.16412936370757,3190.9549795349626,88036,93.14993122420908,0.062316729929426856,0.5180522203445435
NRXN2,LRRTM1,ligand,functional,0.007728749842199554,84.76957404649653,719.3843065620923,93079,98.48587451063379,0.013287813719866657,0.5180522203445435
NRXN3,LRRTM1,ligand,functional,0.009055694071360459,75.6128775843578,840.5585793977492,92821,98.21288752512962,0.015569190151209935,0.5180522203445435
C1QB,CD33,ecm,functional,0.19978798090863764,34.62023130886341,11313.393994913424,56627,59.91641096180298,0.3434896364852105,0.5180522203445435
CLEC11A,ITGA10,ligand,functional,0.0742127795247976,79.82654160381769,6353.504480676972,85612,90.5851232673791,0.12759186286179494,0.5180522203445435
CTHRC1,FZD3,ecm,functional,0.03375324484179231,100.0,3086.7004875370653,91449,96.7611892921384,0.05803096736938041,0.5180522203445435
INHBA,ACVR1C,ligand,functional,0.02778446313427181,71.88629673172633,2497.46203775029,89887,95.1084541318379,0.047769015425868123,0.5180522203445435
MYOC,FZD3,ecm,functional,0.07222438240431636,65.2460376604086,6159.367555822503,85281,90.23489577822453,0.12417326980631645,0.5180522203445435
MYOC,FZD7,ecm,functional,0.14572143073864635,42.41992151490643,11651.885601862163,79960,84.6048037244736,0.2505345969506136,0.5180522203445435
NTRK3,PTPRF,cell_surface_ligand,functional,0.07243686433829755,92.47209675953556,6294.18401608335,86892,91.939477303989,0.12453858378532025,0.5180522203445435
TFF3,ACKR3,ligand,functional,0.1545752270116896,56.45943260913204,12259.670404751127,79312,83.91916199343984,0.26575667011793025,0.5180522203445435
TFF3,CXCR4,ligand,functional,0.12521431585325435,74.2013833322831,10826.405391619932,86463,91.48555708390647,0.21527731367807812,0.5180522203445435
WNT2B,FZD7,ligand,functional,0.12031649297143984,72.69624339560254,9935.735989581503,82580,87.37699714315946,0.20685662994329057,0.5180522203445435
SIGLEC5,CD33,cell_adhesion,functional,0.010158166494503101,100.0,940.4532122275916,92581,97.95894614326525,0.01746463876697731,0.5180522203445435
COL1A1,LAIR1,ecm,functional,0.2745163158224673,35.025792910235666,18145.802992180914,66101,69.94074701089832,0.4719678786595208,0.5180522203445435
COL3A1,LAIR1,ecm,functional,0.3101083183464607,31.341790749342003,18546.648195346774,59807,63.28113427150566,0.5331601683715723,0.5180522203445435
COL5A1,LAIR1,ecm,functional,0.15647439625009665,57.83291192155279,12573.030687487766,80352,85.01957464818538,0.2690218562835717,0.5180522203445435
COL5A2,LAIR1,ecm,functional,0.13962638365651114,60.922962535697245,11504.515881378235,82395,87.18125066130568,0.2400555606388134,0.5180522203445435
TNFRSF13C,LILRB2,cell_adhesion,functional,0.009105024175000928,77.90102964928147,841.3770739634858,92408,97.77589673050471,0.015654001956655787,0.5180522203445435
VCAN,COL1A1,ecm,functional,0.6501313706966813,17.89275322205686,36571.83999580041,56253,59.52068564173103,1.1177518646146944,0.5180522203445435
FBLN1,VCAN,ligand,functional,0.7819746699874237,9.98621298982642,39893.21976407841,51016,53.97947307163263,1.3444261957752732,0.5180522203445435
ACKR3,CXCR4,cell_adhesion,functional,0.21097413168513313,52.231077810216675,16784.468994474137,79557,84.17839382075971,0.3627216585838986,0.5180522203445435
VCAN,FN1,ecm,functional,0.7732771796576932,11.023139220029796,39206.69956300436,50702,53.64723309702677,1.3294728548480284,0.5180522203445435
LPL,VCAN,ecm,functional,0.6328111434830761,17.7158010693838,33228.913144296326,52510,55.560258173738234,1.0879737041748874,0.5180522203445435
CCL21,VCAN,ligand,functional,0.40686594374838936,23.214768807595537,24092.159993117126,59214,62.653687440482486,0.6995127258443816,0.5180522203445435
FCGRT,LILRB2,cell_adhesion,functional,0.19286679517321262,39.48464851370187,11080.004515905892,57449,60.786160194688385,0.3315902441318991,0.5180522203445435
COL5A1,DDR2,ecm,functional,0.268208979987018,35.32847432864234,19201.08087727062,71590,75.7485980319543,0.4611238604985916,0.5180522203445435
LRRC4C,UNC5A,cell_surface_ligand,functional,0.006942238361092588,100.0,649.7796261215441,93598,99.03502274891545,0.011935587517328382,0.5180522203445435
FGF2,THBS2,ligand,functional,0.1276383894352104,66.48378431776479,10450.776050176155,81878,86.63421860120623,0.2194449525404992,0.5180522203445435
CCR2,CXCR4,cell_adhesion,functional,0.012010587911371724,50.288491477813615,1078.3706356225102,89785,95.00052904454554,0.020649452769320092,0.5180522203445435
RGS19,ENG,cell_adhesion,functional,0.2957229608450732,26.748205797020308,13171.796399000406,44541,47.12834620675061,0.508427843652194,0.5180522203445435
COMP,COL1A1,ecm,functional,0.19995822241671785,36.45624523647456,13346.611471648666,66747,70.62427256374987,0.34378232773449996,0.5180522203445435
CD74,ACKR3,cell_adhesion,functional,0.6166991231272357,15.629038422683111,29235.855330092865,47407,50.16082954184742,1.0602727784740529,0.5180522203445435
GFRA1,TREM2,cell_adhesion,functional,0.035063734139768474,100.0,3124.6345403971877,89113,94.28949317532536,0.06028405331845679,0.5180522203445435
CLU,TREM2,ligand,functional,0.14661747558302948,37.153838809419064,7659.883394359792,52244,55.278806475505235,0.25207514066336256,0.5180522203445435
FN1,ENG,ecm,functional,0.7526292475522143,8.814302413703787,35974.92540374829,47799,50.5756004655592,1.2939734686445832,0.5180522203445435
THBS1,LRP2,ecm,functional,0.04562340929716612,51.96833353229769,3446.52920853582,75543,79.9312242090784,0.0784389941948807,0.5180522203445435
LILRB2,CD33,adhesion,functional,0.03356342033627831,100.0,3059.9770320584935,91170,96.46598243572109,0.057704607644944304,0.5180522203445435
HLA-DRA,CD53,ligand,functional,0.36624816258479004,34.67566314982791,20263.41209132868,55327,58.540895143371074,0.6296797618028626,0.5180522203445435
CD9,CLDN1,cell_surface_ligand,functional,0.11540861724994446,34.52705608740849,7220.193912391025,62562,66.19616971749022,0.19841866265504837,0.5180522203445435
HAS1,CD44,ecm,functional,0.1439384181149469,42.958573729088805,11150.18955927436,77465,81.96487144217544,0.2474691154577948,0.5180522203445435
SIGLEC9,CD33,ligand,functional,0.023002426148123336,100.0,2112.128773772981,91822,97.15585652311924,0.039547398997489894,0.5180522203445435
GGT1,CD53,cell_surface_ligand,functional,0.04137154265103533,62.71120589545689,3642.5574727104054,88045,93.15945402602898,0.07112888413710437,0.5180522203445435
MMP14,CD44,ecm_regulator,functional,0.2723260406484607,36.04499863395604,19780.129636460297,72634,76.85324304306423,0.46820220256679257,0.5180522203445435
PCDHGB6,PLXDC1,cell_surface_ligand,functional,0.04539826551538734,64.55254685283978,3760.928510091233,82843,87.65527457411915,0.07805191107101919,0.5180522203445435
MXRA5,CD200,ligand,functional,0.0733334019146091,65.73803573199024,6354.339275900878,86650,91.68341974394244,0.12607997463767295,0.5180522203445435
COL3A1,CD93,ecm,functional,0.5679789131800805,19.394463601637884,31451.83231734696,55375,58.591683419743944,0.9765095454300978,0.5180522203445435
VCAN,TNC,ecm,functional,0.3373403544309321,30.655892007736323,20430.681225754972,60564,64.08210771346947,0.5799794121161934,0.5180522203445435
BMPR1B,ENG,cell_adhesion,functional,0.09751303186131931,27.642969023116784,4305.980460932138,44158,46.72309808485874,0.16765130572059958,0.5180522203445435
FGF2,THBS1,ligand,functional,0.18719373774966466,51.061543226853004,13849.715881146689,73986,78.28377949423341,0.32183672230685345,0.5180522203445435
THBS2,LRP2,ecm,functional,0.03600660502470566,45.53546942430038,3036.905087598749,84343,89.24240821077134,0.06190510367417196,0.5180522203445435
PLA2G2A,ERBB3,ligand,functional,0.2845005155127684,23.019352004331704,12685.024485167804,44587,47.17701830494128,0.48913342138446353,0.5180522203445435
CD4,CXCR4,cell_adhesion,functional,0.11844037537532111,81.5155348596846,10276.952930941237,86769,91.80933234578352,0.20363107579251796,0.5180522203445435
CD300LF,SIGLEC5,cell_adhesion,functional,0.00331123074907715,100.0,311.1431085677835,93966,99.4243995344408,0.0056929022514086,0.5180522203445435
LILRB2,SIGLEC9,adhesion,functional,0.02607496875418046,100.0,2387.111239507713,91548,96.86594011215745,0.044829931700608346,0.5180522203445435
COL5A1,CD93,ecm,functional,0.31418900562681196,41.55114361723118,21281.906485137733,67736,71.67072267484922,0.540175974748727,0.5180522203445435
ANGPTL1,LILRB2,ligand,functional,0.047401918865523966,83.93220316202184,4199.288590377902,88589,93.73505449158819,0.08149673371625896,0.5180522203445435
KIT,CD9,ligand,functional,0.09431700621064766,32.41849662397574,5909.997926165393,62661,66.30092053750926,0.16215647222784488,0.5180522203445435
CD9,KIT,cell_surface_ligand,functional,0.09431700621064765,32.41849662397574,5909.9979261653925,62661,66.30092053750926,0.16215647222784488,0.5180522203445435
HLA-DRA,CD9,ligand,functional,0.7270083129430157,17.162486803108482,38105.413714595226,52414,55.458681620992486,1.2499241445796414,0.5180522203445435
FN1,CD93,ecm,functional,0.6703601900729964,15.26286505715229,31549.8319855955,47064,49.797904983599615,1.1525306825520605,0.5180522203445435
FCGR1A,LILRB3,cell_adhesion,functional,0.029287627024446525,92.88936288004855,2669.186464126983,91137,96.43106549571473,0.050353361170119466,0.5180522203445435
COL5A2,CD93,ecm,functional,0.2799942334859705,46.46935452561504,19324.9220009682,69019,73.02825097873242,0.4813859023983616,0.5180522203445435
COL5A2,DDR2,ecm,functional,0.24044272231584254,38.793355254985094,17568.9092768963,73069,77.31351179769337,0.41338614519334427,0.5180522203445435
ULBP2,HCST,ligand,functional,0.026812307552601326,73.9859094562247,2359.2417538609434,87991,93.10231721510951,0.046097616746946755,0.5180522203445435
CCL11,CCR1,ligand,functional,0.04868358119565698,89.14361387127599,4350.608233549886,89365,94.55613162628293,0.08370025830203219,0.5180522203445435
ICAM1,CD209,ligand,functional,0.2320528981869955,47.38400391188429,17572.901873904797,75728,80.12697069093218,0.3989617657732911,0.5180522203445435
CD209,ICAM1,ligand,functional,0.23205289818699562,47.38400391188429,17572.901873904804,75728,80.12697069093218,0.39896176577329134,0.5180522203445435
ANGPTL4,LPL,ligand,functional,0.3850198595287101,30.2355200902606,23990.972467093456,62311,65.93058935562375,0.66195339172871,0.5180522203445435
ERBB3,JAK3,ligand_regulator,functional,0.04686564177327331,100.0,4161.856452033763,88804,93.962543646175,0.08057472818502152,0.5180522203445435
ERBB3,ANXA1,ligand_regulator,functional,0.20547955306593016,34.6486015985713,12446.102008756456,60571,64.08951433710719,0.35327499015086355,0.5180522203445435
ERBB3,TWF1,ligand_regulator,functional,0.0760454087610632,84.53473841560232,6475.038419778248,85147,90.09311184001693,0.13074264874648187,0.5180522203445435
LYN,CD33,cell_adhesion,functional,0.04477134603729067,100.0,3989.1269319225985,89100,94.27573801714104,0.07697406673495076,0.5180522203445435
LYN,EMB,cell_adhesion,functional,0.09411312871100107,77.52985679802401,8046.860731048014,85502,90.46873346735795,0.16180595160131558,0.5180522203445435
LYN,HCK,cell_adhesion,functional,0.06734204893756893,100.0,5892.294597939406,87498,92.58067929319648,0.11577921657015328,0.5180522203445435
LYN,LAIR1,cell_adhesion,functional,0.0954580890180112,76.30046650544098,8219.418754895854,86105,91.10676118929214,0.16411830254875928,0.5180522203445435
FBLN1,FN1,ligand,functional,0.7914982864939502,7.740797269114914,40673.51394635111,51388,54.37308221352238,1.360799871293558,0.5180522203445435
ACVR2A,ENG,cell_adhesion,functional,0.2797553867836504,27.642969023116784,12406.591893081328,44348,46.92413501216802,0.48097526024370096,0.5180522203445435
LEPR,JAK3,ligand,functional,0.0654602057373055,92.62072663772173,5692.81225215051,86966,92.0177758967305,0.11254381855551375,0.5180522203445435
SERPING1,C1S,ecm_regulator,functional,0.8226883866014976,10.451230012128145,41530.1324440302,50481,53.41339540789335,1.4144240988329415,0.5180522203445435
LYN,MUC1,cell_adhesion,functional,0.055910141778151866,87.20570934618577,4937.983721846373,88320,93.4504285260819,0.0961246727048918,0.5180522203445435
THBS1,FN1,ecm,functional,0.6538395949151832,16.25417721970372,31607.913697389784,48342,51.1501428420273,1.12412730613538,0.5180522203445435
TIMP1,MMP2,ecm_regulator,functional,0.795091593346494,11.544402270201104,37711.98936401756,47431,50.18622368003386,1.3669777387455775,0.5180522203445435
TNC,FN1,ecm,functional,0.45510562896301027,23.173251219138923,21926.078992179908,48178,50.97661623108666,0.7824498067597168,0.5180522203445435
THBS1,MMP2,ecm,functional,0.6269541091868095,20.107647547816228,31431.090355862318,50133,53.04518040419003,1.0779038762895652,0.5180522203445435
SERPINE1,PLAT,ecm_regulator,functional,0.14968627713540925,57.6126578658525,12637.263947156925,84425,89.32917151624167,0.2573512414822312,0.5180522203445435
HLA-DRA,CD4,ligand,functional,0.32463792992220264,37.5837147847923,17925.857214444186,55218,58.42556343244101,0.5581405049049555,0.5180522203445435
SERPINA5,PLAT,ecm,functional,0.1387971125971822,60.631108654436616,11501.5615324781,82866,87.67961062321447,0.2386298191431482,0.5180522203445435
EPHB2,AQP1,cell_surface_ligand,functional,0.2310571251260034,32.93769199945607,10610.374242911203,45921,48.588509152470635,0.3972497622524269,0.5180522203445435
SERPINA5,THBD,ecm,functional,0.19012347409218927,53.02517287042282,15005.305069251946,78924,83.50862342609247,0.32687373237479883,0.5180522203445435
SERPING1,C1R,ecm_regulator,functional,0.8061033130468849,8.534210213887599,41278.93845450488,51208,54.182626177124114,1.3859098665931178,0.5180522203445435
ACVR2A,TGFBR3,cell_adhesion,functional,0.1473521173120289,51.54744034240583,11040.504741721077,74926,79.2783832398688,0.2533381887170704,0.5180522203445435
CLDN1,MMP2,ligand,functional,0.16735549495545263,30.36636900860017,8425.010327047396,50342,53.266321024230244,0.287729411271935,0.5180522203445435
LYN,MME,cell_adhesion,functional,0.04601302499091126,100.0,4129.070823609404,89737,94.94974076817267,0.07910884907005786,0.5180522203445435
C2,C3,ecm,functional,0.3629021644916775,27.217293764954004,17601.843684339834,48503,51.32049518569464,0.6239270850729796,0.5180522203445435
FN1,CXCL12,ecm,functional,0.7533585192680717,10.371759697094221,36846.01181888212,48909,51.75007935668183,1.2952272841916421,0.5180522203445435
CXCL12,FN1,ligand,functional,0.753358519268072,10.371759697094221,36846.01181888213,48909,51.75007935668183,1.2952272841916428,0.5180522203445435
LYN,FCER1G,cell_adhesion,functional,0.1792302912740983,51.89156928493222,13301.396836615932,74214,78.52502380700454,0.3081454015245858,0.5180522203445435
PTPRC,CD4,cell_surface_ligand,functional,0.10374832755211942,100.0,8979.832742946144,86554,91.5818431911967,0.17837146736631015,0.5180522203445435
ERBB3,MUC1,ligand_regulator,functional,0.04408515103526044,80.8525887120115,3939.6695222660496,89365,94.55613162628293,0.07579431172299579,0.5180522203445435
GDF10,BMPR1B,ligand,functional,0.004759820630799071,0.004759820630799072,444.6957620736648,93427,98.8540895143371,0.008183420497930928,0.5180522203445435
GDF10,ACVR2A,ligand,functional,0.02002215560447469,79.8356552306281,1821.3554288722491,90967,96.25119035022749,0.034423506954486635,0.5180522203445435
GDF10,ACVR1C,ligand,functional,0.007717850850905119,100.0,720.3378913183784,93334,98.75568722886467,0.013269075402672826,0.5180522203445435
GDF7,BMPR1B,ligand,functional,0.00743348744821518,100.0,693.9383537532317,93353,98.7757909215956,0.012780177715357334,0.5180522203445435
GDF7,ACVR1C,ligand,functional,0.009903586157197332,100.0,923.6084450202233,93260,98.67738863612317,0.01702694623352391,0.5180522203445435
IL1RN,IL2RA,ligand,functional,0.010133048123388628,100.0,947.1157419968883,93468,98.89747116707227,0.017421453485640708,0.5180522203445435
TNC,ITGA8,ecm,functional,0.0827480643841572,75.42765400651913,7177.815348874948,86743,91.78182202941487,0.1422663286645193,0.5180522203445435
TNC,ITGA2,ecm,functional,0.04661329624284126,77.25492392481283,4089.9438389393777,87742,92.83885303142524,0.08014087788971065,0.5180522203445435
WNT11,FZD2,ligand,functional,0.027200475700602765,100.0,2472.2240359520847,90889,96.16865940112157,0.04676498289903338,0.5180522203445435
WNT11,FZD9,ligand,functional,0.007547160115896154,100.0,703.0104176356108,93149,98.5599407470109,0.012975611810654073,0.5180522203445435
COL6A2,CD44,ecm,functional,0.6326715891431429,16.152008512955508,29522.354364186478,46663,49.37361125806793,1.0877337724769167,0.5180522203445435
COL6A3,CD44,ecm,functional,0.46358787512108635,22.894013454960557,28507.409204820964,61493,65.06507247910274,0.7970330846734566,0.5180522203445435
HLA-DPB1,CD4,ligand,functional,0.20862660122529475,35.75984115277921,15305.681972292525,73364,77.6256480795683,0.35868561807425153,0.5180522203445435
HLA-DMB,CD4,ligand,functional,0.10378040692534651,82.52027540078372,8974.20312805549,86473,91.49613797481749,0.17842662049513366,0.5180522203445435
HLA-DRB5,CD4,ligand,functional,0.24392701683907478,44.31957568520513,16491.17382743933,67607,71.53422918209714,0.41937659093362,0.5180522203445435
CLEC11A,KIT,ligand,functional,0.04286547500440709,80.46037408308169,3724.0667374328796,86878,91.92466405671358,0.07369735836993535,0.5180522203445435
TYROBP,CD44,cell_surface_ligand,functional,0.3948115866893035,30.88035748726574,26673.075985142656,67559,71.48344090572427,0.6787880220586128,0.5180522203445435
GPC6,LRP2,ecm,functional,0.009204343046720992,100.0,857.7987502391628,93195,98.60861284520158,0.01582475799006726,0.5180522203445435
GDF7,AMHR2,ligand,functional,0.005141889601219659,100.0,481.41969769339306,93627,99.06570733255741,0.008840300512260021,0.5180522203445435
PTPRC,HCK,cell_surface_ligand,functional,0.0885539169450776,100.0,7698.877539205047,86940,91.99026558036186,0.15224816128812063,0.5180522203445435
NFKB1,ICAM1,ecm,functional,0.19159759652510694,58.320378492806746,14722.550914585741,76841,81.30462384932812,0.32940814799036644,0.5180522203445435
COMP,ITGA2,ecm,functional,0.04110003021233823,100.0,3744.459352525287,91106,96.3982647338906,0.07066208073659389,0.5180522203445435
FN1,ITGA10,ecm,functional,0.2903751317321726,33.084779755729954,13755.65074041648,47372,50.123796423658874,0.4992334773563793,0.5180522203445435
TNXB,ITGA2,ecm,functional,0.1529499872889928,36.56986736506688,7292.349493964599,47678,50.44757168553592,0.2629624429626654,0.5180522203445435
EPHB3,ROCK1,cell_surface_ligand,functional,0.08187612594855462,55.57459694101007,6496.051832758323,79340,83.94878848799068,0.1407672303958423,0.5180522203445435
FGF2,PDGFRA,ligand,functional,0.17167832443762565,54.62590218759976,12871.754053035422,74976,79.33128769442386,0.29516152565972786,0.5180522203445435
SAA1,MPO,ligand,functional,0.01685526131324197,51.20074995505111,1400.4530967333355,83087,87.9134483123479,0.028978758156609455,0.5180522203445435
COL5A2,ITGA9,ecm,functional,0.13813760426553312,79.78746144721687,11299.379753712077,81798,86.5495714739181,0.23749594574362323,0.5180522203445435
LYN,PLA2G4A,cell_adhesion,functional,0.036163682889956784,100.0,3237.3005649431516,89518,94.71801925722146,0.062175163057071756,0.5180522203445435
SFRP2,FZD7,ligand,functional,0.09642214798717474,63.358148369868786,8017.019494393644,83145,87.97481747963178,0.16577578095843257,0.5180522203445435
CCL13,CXCR4,ligand,functional,0.11571742916940578,65.18169405521157,10141.128340119214,87637,92.72775367685959,0.19894959396270587,0.5180522203445435
CTSS,CD74,secreted_enzyme,functional,0.5344529286803377,19.31878687137783,25391.858641602845,47510,50.26981271823088,0.9188693001247928,0.5180522203445435
SELL,CSF1,ecm,functional,0.06341278200169947,58.86752907795892,5239.481112890419,82625,87.42461115225902,0.10902374276578888,0.5180522203445435
B2M,IL2RA,ecm,functional,0.08195497226129755,23.238456679329186,3320.4057011664704,40515,42.86847952597609,0.14090278855694438,0.5180522203445435
IL1RN,IRAK3,ligand,functional,0.02794152457457721,100.0,2521.6387682818695,90247,95.48936620463444,0.04803904656983877,0.5180522203445435
HEPACAM,GFAP,cell_adhesion,functional,0.009494855833961017,100.0,880.7428271582239,92760,98.14834409057242,0.016324228134515107,0.5180522203445435
CXCL12,EPHB2,ligand,functional,0.17371032653673,47.79696000756857,10796.270504584305,62151,65.76129510104751,0.2986550874805349,0.5180522203445435
CXCL12,CCR2,ligand,functional,0.04050822499928072,35.637878446757504,2530.7918650550623,62476,66.1051740556555,0.0696446073301424,0.5180522203445435
COL5A2,ITGA10,ecm,functional,0.08586869615320955,84.72345385436172,7262.516714550004,84577,89.49000105808909,0.14763153966010054,0.5180522203445435
THBS1,ITGA9,ecm,functional,0.22308667769099805,53.030597417600475,16235.579142317765,72777,77.00454978309173,0.3835464049252089,0.5180522203445435
COL6A2,ITGA8,ecm,functional,0.26821885475274987,24.24082934850107,12003.330187895062,44752,47.35160300497302,0.4611408378947102,0.5180522203445435
CD14,VCAN,cell_surface_ligand,functional,0.6914356431951031,16.40842930457667,36642.63191112449,52995,56.07343138292244,1.1887650931444773,0.5180522203445435
IL1B,CSF1,ligand,functional,0.02361485181576493,55.76980549714104,1964.8501304789052,83204,88.03724473600677,0.040600324548845365,0.5180522203445435
LYN,FCGR1A,cell_adhesion,functional,0.0452237805081185,96.73135179367804,4031.700032298764,89150,94.32864247169611,0.0777519240975971,0.5180522203445435
THBS1,ITGA10,ecm,functional,0.14018714502067864,46.56626975198912,10470.297487304446,74688,79.02655803618664,0.24101966126316937,0.5180522203445435
ERBB3,PLCG2,ligand_regulator,functional,0.10087680806321968,65.17874567111055,8340.292737050877,82678,87.4806898740874,0.17343454783333073,0.5180522203445435
COL5A2,ITGA8,ecm,functional,0.07863279897878965,79.78746144721687,6652.177528007646,84598,89.51222092900221,0.13519107312761955,0.5180522203445435
ICAM1,PLCG2,ligand,functional,0.25179653310825223,35.34578590626522,18881.2148316554,74986,79.34186858533488,0.43290642025728854,0.5180522203445435
SPP1,ITGA2,ligand,functional,0.04144173157490382,77.60628807101095,3624.742493930538,87466,92.54682044228124,0.07124955790253924,0.5180522203445435
PDGFRA,PLCG2,cell_adhesion,functional,0.266713383056981,39.544642437054975,18955.32013385964,71070,75.19839170458152,0.4585525244077498,0.5180522203445435
COMP,ITGA10,ecm,functional,0.05247776533824254,100.0,4717.226326254622,89890,95.1116283991112,0.09022348820789246,0.5180522203445435
NRG1,RPS6KA1,ligand,functional,0.021347718387262394,100.0,1961.7912766342522,91897,97.23521320495185,0.03670250830545523,0.5180522203445435
COMP,ITGA9,ecm,functional,0.07739037773750491,87.09458660397351,6705.798840577063,86649,91.68236165485133,0.1330550145990259,0.5180522203445435
COL5A2,ITGA2,ecm,functional,0.05505756027312914,69.06816579154892,4713.4226774223125,85609,90.58194900010581,0.09465885424122662,0.5180522203445435
CSF3,FPR1,ligand,functional,0.03534088436340181,75.26952770589851,3192.5541298522658,90336,95.58353613374247,0.06076054959783579,0.5180522203445435
CCL28,CCR2,ligand,functional,0.003465717646770619,96.5366308408977,325.43088703176113,93900,99.3545656544281,0.005958507059511265,0.5180522203445435
CXCL14,CCR2,ligand,functional,0.013238667753817684,72.5794547574408,1184.039966565946,89438,94.63337212993333,0.022760854550038224,0.5180522203445435
COL5A1,CD44,ecm,functional,0.27647371649134006,33.40947485420143,20022.226548302846,72420,76.62681197756851,0.4753331804216646,0.5180522203445435
COL5A1,ITGA10,ecm,functional,0.09856268133896474,64.43690319818292,8119.593688703916,82380,87.16537932493917,0.16945593739000014,0.5180522203445435
IL2RA,GZMB,cell_adhesion,functional,0.009679358079053757,100.0,903.8294193478027,93377,98.80118505978204,0.016641437452159655,0.5180522203445435
PTPN13,LYN,cell_adhesion,functional,0.05812838584454534,100.0,5108.961960262935,87891,92.99650830599937,0.09993843489686972,0.5180522203445435
TNXB,ITGA8,ecm,functional,0.24218930518865192,28.43542921344811,11586.09417091992,47839,50.61792402920325,0.4163889940801696,0.5180522203445435
CD9,PDPN,cell_surface_ligand,functional,0.29060223939533786,37.006445479388475,17731.386238945935,61016,64.56036398264735,0.4996239369241113,0.5180522203445435
FN1,FPR1,ecm,functional,0.3015409877961508,33.53932926695722,14280.679641037905,47359,50.11004126547455,0.5184306073489785,0.5180522203445435
B2M,GZMB,ecm,functional,0.14352353210160657,20.16075280681648,5831.648156352478,40632,42.99227594963496,0.24675581406069907,0.5180522203445435
CSF1,PLA2G4A,ligand,functional,0.07125175771030284,56.09709543961383,5880.193808558163,82527,87.32091842133107,0.12250106459625419,0.5180522203445435
TPSAB1,MMP2,ligand,functional,0.21042958629936687,31.999157705413385,10638.89902412339,50558,53.49486826790816,0.3617854376172725,0.5180522203445435
CXCL6,CCR2,ligand,functional,0.004342185246931277,100.0,406.52840937344695,93623,99.061474976193,0.007465392188441627,0.5180522203445435
COL1A1,ITGA9,ecm,functional,0.27816167975214334,35.75430040721951,18293.58103057946,65766,69.58628716537932,0.47823524632281034,0.5180522203445435
S100B,MAP3K5,ligand,functional,0.08931031320198161,73.1379454298176,7645.498671968838,85606,90.5787747328325,0.1535486112658475,0.5180522203445435
CXCL16,CCR2,ecm,functional,0.013975610976983308,92.16487180474243,1270.5786963614605,90914,96.1951116283991,0.02402785949540156,0.5180522203445435
CXCL12,GNAI3,ligand,functional,0.3764986958447037,29.90927545351908,22669.7394742013,60212,63.70966035340175,0.6473032040500588,0.5180522203445435
SFRP2,FZD9,ligand,functional,0.015267702827242689,88.04612042391244,1386.7654477984534,90830,96.10623214474658,0.026249315250310337,0.5180522203445435
COL1A1,ITGA8,ecm,functional,0.16837330207104714,41.05574284626292,11251.714284199796,66826,70.70786160194689,0.28947929729890026,0.5180522203445435
FGF2,GFAP,ligand,functional,0.0399147309372977,100.0,3575.08262059188,89568,94.77092371177653,0.0686242303350923,0.5180522203445435
CXCL14,CCR1,ligand,functional,0.07512847825673578,84.21425471778107,6571.93876398622,87476,92.55740133319226,0.1291661969290042,0.5180522203445435
CXCL16,CXCR4,ecm,functional,0.12300783507285858,84.7495993297646,10729.85044557038,87229,92.29605332769019,0.2114837757599171,0.5180522203445435
NMI,IL2RA,ecm,functional,0.01420139285751189,69.10878938175385,1296.5303623194054,91296,96.59930166119987,0.024416039683794244,0.5180522203445435
CXCL5,CCR2,ligand,functional,0.005033762338568954,100.0,473.63676596063004,94092,99.5577187599196,0.008654400469759387,0.5180522203445435
